conn_ID,conn_ConnectionTypeID,conn_Reference,conn_StatusTypeID,conn_LevelID,conn_Amps,conn_Voltage,conn_PowerKW,conn_CurrentTypeID,conn_Quantity,conn_Comments,conn_ConnectionType_FormalName,conn_ConnectionType_IsDiscontinued,conn_ConnectionType_IsObsolete,conn_ConnectionType_ID,conn_ConnectionType_Title,conn_StatusType_IsOperational,conn_StatusType_IsUserSelectable,conn_StatusType_ID,conn_StatusType_Title,conn_Level_Comments,conn_Level_IsFastChargeCapable,conn_Level_ID,conn_Level_Title,conn_CurrentType_Description,conn_CurrentType_ID,conn_CurrentType_Title,conn_StatusType,conn_CurrentType,ID,UUID,UsageCost,NumberOfPoints,OperatorInfo_Title,UsageType_Title,AddressInfo_Title,AddressInfo_AddressLine1,AddressInfo_Town,AddressInfo_Postcode,AddressInfo_Latitude,AddressInfo_Longitude,AddressInfo_Country_Title,DateLastVerified
144234,1,,50.0,2,16.0,230.0,4.0,10.0,2.0,,SAE J1772-2009,,,1,Type 1 (J1772),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,102195,9E3DBE9B-424E-4259-BB0C-7058F099A83A,£0.059/minute; min £1.18; other tariffs available,2,Total Energies (UK),Public - Membership Required,Saint John Street 29,29 Saint John Street (Site1),London,EC1M 4AA,51.52056,-0.101815,United Kingdom,2019-01-08 08:24:00+00:00
58903,25,,50.0,2,32.0,230.0,7.0,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,47771,31A6CCDC-4D1B-47E0-8A2E-0A314002F08F,£0.059/minute; min £1.18; other tariffs available,1,Total Energies (UK),Public - Membership Required,Worship Street,(Opposite) 105 Worship Street,London,EC2A 2DG,51.5219754926505,-0.0811421871185303,United Kingdom,2017-04-27 15:09:00+00:00
58904,1,,50.0,2,16.0,230.0,4.0,10.0,1.0,,SAE J1772-2009,,,1,Type 1 (J1772),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,47771,31A6CCDC-4D1B-47E0-8A2E-0A314002F08F,£0.059/minute; min £1.18; other tariffs available,1,Total Energies (UK),Public - Membership Required,Worship Street,(Opposite) 105 Worship Street,London,EC2A 2DG,51.5219754926505,-0.0811421871185303,United Kingdom,2017-04-27 15:09:00+00:00
144235,25,,50.0,2,32.0,230.0,7.0,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,102196,8F5EF81C-E3A3-4D51-A3A8-415B3DAB1675,£0.059/minute; min £1.18; other tariffs available,1,Total Energies (UK),Public - Membership Required,Cowcross Street,77 Cowcross Street,London,EC1M 6EL,51.520115,-0.103218,United Kingdom,2019-01-08 08:29:00+00:00
144236,1,,50.0,2,16.0,230.0,4.0,10.0,1.0,,SAE J1772-2009,,,1,Type 1 (J1772),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,102196,8F5EF81C-E3A3-4D51-A3A8-415B3DAB1675,£0.059/minute; min £1.18; other tariffs available,1,Total Energies (UK),Public - Membership Required,Cowcross Street,77 Cowcross Street,London,EC1M 6EL,51.520115,-0.103218,United Kingdom,2019-01-08 08:29:00+00:00
178776,25,,50.0,2,32.0,400.0,22.0,20.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Three Phase,20.0,AC (Three-Phase),,,127712,9AED62C9-33D7-4C02-B009-4776CB22E1B3,£0.059/minute; min £1.18; other tariffs available,1,Total Energies (UK),Public - Membership Required,1 Hackney/Worship Street Site,111 Worship Street,London,EC2A 2BA,51.521888,-0.080681,United Kingdom,2019-10-07 08:06:00+00:00
178777,1,,150.0,2,,230.0,4.0,10.0,1.0,,SAE J1772-2009,,,1,Type 1 (J1772),False,True,150.0,Planned For Future Date,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,127712,9AED62C9-33D7-4C02-B009-4776CB22E1B3,£0.059/minute; min £1.18; other tariffs available,1,Total Energies (UK),Public - Membership Required,1 Hackney/Worship Street Site,111 Worship Street,London,EC2A 2BA,51.521888,-0.080681,United Kingdom,2019-10-07 08:06:00+00:00
19787,25,,50.0,2,32.0,230.0,7.0,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,19468,E90F048D-45C1-44A2-8DFF-CB1231D44A42,£0.059/minute; min £1.18; other tariffs available,1,Total Energies (UK),Public - Membership Required,Holland Street,Holland Street,London,SE1 9JT,51.5070413145021,-0.100876875221729,United Kingdom,2017-04-27 15:02:00+00:00
58252,1,,50.0,2,16.0,230.0,4.0,10.0,1.0,,SAE J1772-2009,,,1,Type 1 (J1772),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,19468,E90F048D-45C1-44A2-8DFF-CB1231D44A42,£0.059/minute; min £1.18; other tariffs available,1,Total Energies (UK),Public - Membership Required,Holland Street,Holland Street,London,SE1 9JT,51.5070413145021,-0.100876875221729,United Kingdom,2017-04-27 15:02:00+00:00
153409,2,,50.0,3,,,50.0,30.0,1.0,,IEC 62196-3 Configuration AA,,,2,CHAdeMO,True,True,50.0,Operational,40KW and Higher,True,3,Level 3:  High (Over 40kW),Direct Current,30.0,DC,,,108471,7C14B8B6-4E7A-4677-84D2-600AFABE4E72,£0.25/kWh,1,,Public - Membership Required,Southwark Street,Southwark Street,London,SE1 1TU,51.504734,-0.092486,United Kingdom,2018-10-03 01:54:00+00:00
153410,33,,50.0,3,,,50.0,30.0,1.0,,IEC 62196-3 Configuration FF,False,False,33,CCS (Type 2),True,True,50.0,Operational,40KW and Higher,True,3,Level 3:  High (Over 40kW),Direct Current,30.0,DC,,,108471,7C14B8B6-4E7A-4677-84D2-600AFABE4E72,£0.25/kWh,1,,Public - Membership Required,Southwark Street,Southwark Street,London,SE1 1TU,51.504734,-0.092486,United Kingdom,2018-10-03 01:54:00+00:00
153411,1036,,50.0,3,,,43.0,30.0,1.0,,IEC 62196-2,False,False,1036,Type 2 (Tethered Connector) ,True,True,50.0,Operational,40KW and Higher,True,3,Level 3:  High (Over 40kW),Direct Current,30.0,DC,,,108471,7C14B8B6-4E7A-4677-84D2-600AFABE4E72,£0.25/kWh,1,,Public - Membership Required,Southwark Street,Southwark Street,London,SE1 1TU,51.504734,-0.092486,United Kingdom,2018-10-03 01:54:00+00:00
146613,25,,50.0,2,32.0,230.0,7.0,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,103855,6CA3CC8F-BA60-4BBF-876C-F187663B755F,£0.059/minute; min £1.18; other tariffs available,1,Total Energies (UK),Public - Membership Required,Tabernacle Street,54 Tabernacle Street,London,EC2A 4NJ,51.523924,-0.085804,United Kingdom,2018-07-23 15:36:00+00:00
146614,1,,50.0,2,16.0,230.0,4.0,10.0,1.0,,SAE J1772-2009,,,1,Type 1 (J1772),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,103855,6CA3CC8F-BA60-4BBF-876C-F187663B755F,£0.059/minute; min £1.18; other tariffs available,1,Total Energies (UK),Public - Membership Required,Tabernacle Street,54 Tabernacle Street,London,EC2A 4NJ,51.523924,-0.085804,United Kingdom,2018-07-23 15:36:00+00:00
392100,25,PG-104949,50.0,2,32.0,230.0,7.0,10.0,1.0,Iris-Skye,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,238337,45860F5F-F716-4155-8747-A176912B59D5,"1,£0.49/kWh",4,POD Point (UK),Public - Membership Required,201 Bishopsgate,201 Bishopsgate,London,EC2M 3AB,51.521518,-0.079372,United Kingdom,2025-01-31 06:30:00+00:00
392101,25,PG-107850,50.0,2,32.0,230.0,7.0,10.0,1.0,Aixa-Krew,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,238337,45860F5F-F716-4155-8747-A176912B59D5,"1,£0.49/kWh",4,POD Point (UK),Public - Membership Required,201 Bishopsgate,201 Bishopsgate,London,EC2M 3AB,51.521518,-0.079372,United Kingdom,2025-01-31 06:30:00+00:00
392102,25,PG-87344,50.0,2,32.0,230.0,7.0,10.0,2.0,Chet-Orla,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,238337,45860F5F-F716-4155-8747-A176912B59D5,"1,£0.49/kWh",4,POD Point (UK),Public - Membership Required,201 Bishopsgate,201 Bishopsgate,London,EC2M 3AB,51.521518,-0.079372,United Kingdom,2025-01-31 06:30:00+00:00
420919,2,1,50.0,3,125.0,400.0,50.0,30.0,,,IEC 62196-3 Configuration AA,,,2,CHAdeMO,True,True,50.0,Operational,40KW and Higher,True,3,Level 3:  High (Over 40kW),Direct Current,30.0,DC,,,253335,F6FFE2ED-DD78-493A-AF1B-5D19E2209FDD,£0.79/kWh; other tariffs available,,BP Pulse (UK),Public - Membership Required,48 Southwark Street,48 Southwark Street,London,SE1 1UN,51.504868,-0.094346,United Kingdom,2023-08-23 10:48:00+00:00
420920,2,2,50.0,3,125.0,400.0,50.0,30.0,,,IEC 62196-3 Configuration AA,,,2,CHAdeMO,True,True,50.0,Operational,40KW and Higher,True,3,Level 3:  High (Over 40kW),Direct Current,30.0,DC,,,253335,F6FFE2ED-DD78-493A-AF1B-5D19E2209FDD,£0.79/kWh; other tariffs available,,BP Pulse (UK),Public - Membership Required,48 Southwark Street,48 Southwark Street,London,SE1 1UN,51.504868,-0.094346,United Kingdom,2023-08-23 10:48:00+00:00
420910,2,1,50.0,3,125.0,400.0,50.0,30.0,,,IEC 62196-3 Configuration AA,,,2,CHAdeMO,True,True,50.0,Operational,40KW and Higher,True,3,Level 3:  High (Over 40kW),Direct Current,30.0,DC,,,253328,600C2B86-614A-452E-8956-F4D789695C8F,£0.79/kWh; other tariffs available,,BP Pulse (UK),Public - Membership Required,49 Southwark Street,49 Southwark Street,London,SE1 1RN,51.504707,-0.093855,United Kingdom,2023-08-23 10:36:00+00:00
420911,2,2,50.0,3,125.0,400.0,50.0,30.0,,,IEC 62196-3 Configuration AA,,,2,CHAdeMO,True,True,50.0,Operational,40KW and Higher,True,3,Level 3:  High (Over 40kW),Direct Current,30.0,DC,,,253328,600C2B86-614A-452E-8956-F4D789695C8F,£0.79/kWh; other tariffs available,,BP Pulse (UK),Public - Membership Required,49 Southwark Street,49 Southwark Street,London,SE1 1RN,51.504707,-0.093855,United Kingdom,2023-08-23 10:36:00+00:00
69638,25,PSL-62322,50.0,2,32.0,230.0,7.0,10.0,1.0,Test-Erik,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,55085,B31C5C05-593F-41FC-A095-EE0824725D1C,1,1,POD Point (UK),Public - Membership Required,Pod Point Office,Discovery House,London,EC1Y 8QE,51.524491,-0.092208,United Kingdom,2025-02-02 06:34:00+00:00
438718,25,PG-92397,50.0,2,32.0,230.0,7.0,10.0,1.0,Adam-Rick,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,55085,B31C5C05-593F-41FC-A095-EE0824725D1C,1,1,POD Point (UK),Public - Membership Required,Pod Point Office,Discovery House,London,EC1Y 8QE,51.524491,-0.092208,United Kingdom,2025-02-02 06:34:00+00:00
451825,25,PG-91921,50.0,2,32.0,230.0,7.0,10.0,1.0,Josh-Kate,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,55085,B31C5C05-593F-41FC-A095-EE0824725D1C,1,1,POD Point (UK),Public - Membership Required,Pod Point Office,Discovery House,London,EC1Y 8QE,51.524491,-0.092208,United Kingdom,2025-02-02 06:34:00+00:00
227539,2,1,50.0,3,125.0,400.0,50.0,30.0,1.0,,IEC 62196-3 Configuration AA,,,2,CHAdeMO,True,True,50.0,Operational,40KW and Higher,True,3,Level 3:  High (Over 40kW),Direct Current,30.0,DC,,,157894,0FE3E052-8BCB-4C01-B868-69E3AFD9C823,E-TAXIS ONLY!,,Chargemaster,Private - Restricted Access,76 Southwark Street E-TAXIS ONLY!,76 Southwark Street,London,SE1 0TP,51.505177,-0.096991,United Kingdom,2020-12-30 21:21:00+00:00
227540,33,2,50.0,3,125.0,400.0,50.0,30.0,1.0,,IEC 62196-3 Configuration FF,False,False,33,CCS (Type 2),True,True,50.0,Operational,40KW and Higher,True,3,Level 3:  High (Over 40kW),Direct Current,30.0,DC,,,157894,0FE3E052-8BCB-4C01-B868-69E3AFD9C823,E-TAXIS ONLY!,,Chargemaster,Private - Restricted Access,76 Southwark Street E-TAXIS ONLY!,76 Southwark Street,London,SE1 0TP,51.505177,-0.096991,United Kingdom,2020-12-30 21:21:00+00:00
261975,1036,,50.0,3,,,43.0,20.0,1.0,,IEC 62196-2,False,False,1036,Type 2 (Tethered Connector) ,True,True,50.0,Operational,40KW and Higher,True,3,Level 3:  High (Over 40kW),Alternating Current - Three Phase,20.0,AC (Three-Phase),,,157894,0FE3E052-8BCB-4C01-B868-69E3AFD9C823,E-TAXIS ONLY!,,Chargemaster,Private - Restricted Access,76 Southwark Street E-TAXIS ONLY!,76 Southwark Street,London,SE1 0TP,51.505177,-0.096991,United Kingdom,2020-12-30 21:21:00+00:00
227537,2,1,50.0,3,125.0,400.0,50.0,30.0,1.0,,IEC 62196-3 Configuration AA,,,2,CHAdeMO,True,True,50.0,Operational,40KW and Higher,True,3,Level 3:  High (Over 40kW),Direct Current,30.0,DC,,,157893,89EF8F45-FE99-4753-A760-9E7683AF3E5F,E-TAXIS ONLY!,,Chargemaster,Private - Restricted Access,64 Southwark Street E-TAXIS ONLY!,64 Southwark Street,London,SE1 0HL,51.504978,-0.096245,United Kingdom,2020-12-30 21:23:00+00:00
227538,33,2,50.0,3,125.0,400.0,50.0,30.0,1.0,,IEC 62196-3 Configuration FF,False,False,33,CCS (Type 2),True,True,50.0,Operational,40KW and Higher,True,3,Level 3:  High (Over 40kW),Direct Current,30.0,DC,,,157893,89EF8F45-FE99-4753-A760-9E7683AF3E5F,E-TAXIS ONLY!,,Chargemaster,Private - Restricted Access,64 Southwark Street E-TAXIS ONLY!,64 Southwark Street,London,SE1 0HL,51.504978,-0.096245,United Kingdom,2020-12-30 21:23:00+00:00
261978,1036,,50.0,3,,,43.0,20.0,1.0,,IEC 62196-2,False,False,1036,Type 2 (Tethered Connector) ,True,True,50.0,Operational,40KW and Higher,True,3,Level 3:  High (Over 40kW),Alternating Current - Three Phase,20.0,AC (Three-Phase),,,157893,89EF8F45-FE99-4753-A760-9E7683AF3E5F,E-TAXIS ONLY!,,Chargemaster,Private - Restricted Access,64 Southwark Street E-TAXIS ONLY!,64 Southwark Street,London,SE1 0HL,51.504978,-0.096245,United Kingdom,2020-12-30 21:23:00+00:00
389921,25,GB*CGY*E*04919,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236674,E1709B53-A8A7-4F83-AC0A-55F3966E643D,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,Bankside Lofts,Bankside Lofts,Hopton Street,SE1 9JL,51.5073407,-0.1023252,United Kingdom,2023-04-15 05:21:00+00:00
421702,25,suby1100009106,50.0,2,7.0,230.0,5.0,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,254045,A88D1517-F2D6-4730-8B13-76B0488782B5,,,Shell Recharge Solutions (UK),Public - Pay At Location,junc. Luke Street/ Clere Street,junc. Luke Street/ Clere Street,London,EC2A 4LL,51.523994,-0.084241,United Kingdom,2023-05-04 09:47:00+00:00
134072,25,,50.0,2,16.0,230.0,3.6,10.0,2.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,94843,3C73960D-4083-4FF9-9A4D-AA16E59F05DD,,2,Shell Recharge Solutions (UK),Public - Membership Required,Ubitricity Clifton Street,Clifton Street,London,EC2V 7HH,51.5236787278134,-0.0829940367706339,United Kingdom,2017-10-28 12:08:00+00:00
390347,25,GB*CGY*E*04987,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,237067,A51177FC-296F-4CFD-B02E-FDD6860A91A2,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,Hopton Gardens,Hopton Gardens,Hopton Street,SE1 9JJ,51.5068159,-0.1023129,United Kingdom,2023-05-27 06:10:00+00:00
421762,1036,1,50.0,3,63.0,400.0,43.0,20.0,,,IEC 62196-2,False,False,1036,Type 2 (Tethered Connector) ,True,True,50.0,Operational,40KW and Higher,True,3,Level 3:  High (Over 40kW),Alternating Current - Three Phase,20.0,AC (Three-Phase),,,254092,519439D5-EC56-429D-9D21-C5BDB3F7324E,,,Shell Recharge Solutions (UK),Public - Pay At Location,SHELL RECHARGE OLD STREET,198-208 Old Street,London,EC1V 9BP,51.525169,-0.090466,United Kingdom,2023-05-04 08:46:00+00:00
421763,1036,2,50.0,3,125.0,400.0,50.0,30.0,,,IEC 62196-2,False,False,1036,Type 2 (Tethered Connector) ,True,True,50.0,Operational,40KW and Higher,True,3,Level 3:  High (Over 40kW),Direct Current,30.0,DC,,,254092,519439D5-EC56-429D-9D21-C5BDB3F7324E,,,Shell Recharge Solutions (UK),Public - Pay At Location,SHELL RECHARGE OLD STREET,198-208 Old Street,London,EC1V 9BP,51.525169,-0.090466,United Kingdom,2023-05-04 08:46:00+00:00
421764,2,3,50.0,3,125.0,400.0,50.0,30.0,,,IEC 62196-3 Configuration AA,,,2,CHAdeMO,True,True,50.0,Operational,40KW and Higher,True,3,Level 3:  High (Over 40kW),Direct Current,30.0,DC,,,254092,519439D5-EC56-429D-9D21-C5BDB3F7324E,,,Shell Recharge Solutions (UK),Public - Pay At Location,SHELL RECHARGE OLD STREET,198-208 Old Street,London,EC1V 9BP,51.525169,-0.090466,United Kingdom,2023-05-04 08:46:00+00:00
146615,25,,50.0,2,32.0,230.0,7.0,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,103856,E584D945-C4D1-40A3-B7B1-A02817E00DDD,£0.059/minute; min £1.18; other tariffs available,1,Total Energies (UK),Public - Membership Required,Berry Street,8 Berry Street,London,EC1V 0AE,51.523367,-0.100228,United Kingdom,2018-07-23 15:30:00+00:00
146616,1,,50.0,2,16.0,230.0,4.0,10.0,1.0,,SAE J1772-2009,,,1,Type 1 (J1772),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,103856,E584D945-C4D1-40A3-B7B1-A02817E00DDD,£0.059/minute; min £1.18; other tariffs available,1,Total Energies (UK),Public - Membership Required,Berry Street,8 Berry Street,London,EC1V 0AE,51.523367,-0.100228,United Kingdom,2018-07-23 15:30:00+00:00
146529,25,,50.0,2,32.0,230.0,7.0,10.0,2.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,103814,ACE14670-E44A-4B29-B89A-4C1A31E5A55E,£0.059/minute; min £1.18; other tariffs available,2,Total Energies (UK),Public - Membership Required,Great Sutton Street,50 Great Sutton Street,London,EC1M 5PQ,51.523663,-0.099639,United Kingdom,2019-01-08 08:29:00+00:00
146530,1,,50.0,2,16.0,230.0,4.0,10.0,2.0,,SAE J1772-2009,,,1,Type 1 (J1772),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,103814,ACE14670-E44A-4B29-B89A-4C1A31E5A55E,£0.059/minute; min £1.18; other tariffs available,2,Total Energies (UK),Public - Membership Required,Great Sutton Street,50 Great Sutton Street,London,EC1M 5PQ,51.523663,-0.099639,United Kingdom,2019-01-08 08:29:00+00:00
146505,25,,50.0,2,32.0,230.0,7.0,10.0,3.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,103802,8F0A74B1-CC3E-44E2-9978-FB36FD4845D5,£0.059/minute; min £1.18; other tariffs available,3,Total Energies (UK),Public - Membership Required,Central Street 32,32 Central Street (site 1),London,EC1V 8AA,51.524874,-0.0961,United Kingdom,2019-05-01 05:39:00+00:00
146506,1,,50.0,2,16.0,230.0,4.0,10.0,3.0,,SAE J1772-2009,,,1,Type 1 (J1772),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,103802,8F0A74B1-CC3E-44E2-9978-FB36FD4845D5,£0.059/minute; min £1.18; other tariffs available,3,Total Energies (UK),Public - Membership Required,Central Street 32,32 Central Street (site 1),London,EC1V 8AA,51.524874,-0.0961,United Kingdom,2019-05-01 05:39:00+00:00
